product_id,product_name,category,brand,price,cost,launch_date,current_inventory,reorder_level
PROD-0817,"StyleMax Clothing Model 1817",Clothing,StyleMax,97,63.05,2022-02-06,117,37
PROD-0818,"HomeComfort Home & Garden Model 1818",Home & Garden,HomeComfort,98,63.7,2023-03-07,118,38
PROD-0819,"ActiveLife Sports Model 1819",Sports,ActiveLife,99,64.35,2024-04-08,119,39
PROD-0820,"ReadMore Books Model 1820",Books,ReadMore,32,20.8,2020-05-09,120,40
PROD-0821,"GlowUp Beauty Model 1821",Beauty,GlowUp,96,62.4,2021-06-10,121,41
PROD-0822,"AutoPro Automotive Model 1822",Automotive,AutoPro,102,66.3,2022-07-11,122,42
PROD-0823,"PlayFun Toys Model 1823",Toys,PlayFun,103,66.95,2023-08-12,123,43
PROD-0824,"TechnoCore Electronics Model 1824",Electronics,TechnoCore,374,243.1,2024-09-13,124,44
PROD-0825,"StyleMax Clothing Model 1825",Clothing,StyleMax,105,68.25,2020-10-14,125,45
PROD-0826,"HomeComfort Home & Garden Model 1826",Home & Garden,HomeComfort,106,68.9,2021-11-15,126,46
PROD-0827,"ActiveLife Sports Model 1827",Sports,ActiveLife,107,69.55,2022-12-16,127,47
PROD-0828,"ReadMore Books Model 1828",Books,ReadMore,15,9.75,2023-01-17,128,48
PROD-0829,"GlowUp Beauty Model 1829",Beauty,GlowUp,29,18.85,2024-02-18,129,49
PROD-0830,"AutoPro Automotive Model 1830",Automotive,AutoPro,110,71.5,2020-03-19,130,50
PROD-0831,"PlayFun Toys Model 1831",Toys,PlayFun,111,72.15,2021-04-20,131,51
PROD-0832,"TechnoCore Electronics Model 1832",Electronics,TechnoCore,382,248.3,2022-05-21,132,52
PROD-0833,"StyleMax Clothing Model 1833",Clothing,StyleMax,113,73.45,2023-06-22,133,53
PROD-0834,"HomeComfort Home & Garden Model 1834",Home & Garden,HomeComfort,114,74.1,2024-07-23,134,54
PROD-0835,"ActiveLife Sports Model 1835",Sports,ActiveLife,115,74.75,2020-08-24,135,55
PROD-0836,"ReadMore Books Model 1836",Books,ReadMore,23,14.95,2021-09-25,136,56
PROD-0837,"GlowUp Beauty Model 1837",Beauty,GlowUp,37,24.05,2022-10-26,137,57
PROD-0838,"AutoPro Automotive Model 1838",Automotive,AutoPro,118,76.7,2023-11-27,138,58
PROD-0839,"PlayFun Toys Model 1839",Toys,PlayFun,119,77.35,2024-12-28,139,59
PROD-0840,"TechnoCore Electronics Model 1840",Electronics,TechnoCore,390,253.5,2020-01-01,140,60
PROD-0841,"StyleMax Clothing Model 1841",Clothing,StyleMax,121,78.65,2021-02-02,141,61
PROD-0842,"HomeComfort Home & Garden Model 1842",Home & Garden,HomeComfort,122,79.3,2022-03-03,142,62
PROD-0843,"ActiveLife Sports Model 1843",Sports,ActiveLife,123,79.95,2023-04-04,143,63
PROD-0844,"ReadMore Books Model 1844",Books,ReadMore,31,20.15,2024-05-05,144,64
PROD-0845,"GlowUp Beauty Model 1845",Beauty,GlowUp,45,29.25,2020-06-06,145,65
PROD-0846,"AutoPro Automotive Model 1846",Automotive,AutoPro,126,81.9,2021-07-07,146,66
PROD-0847,"PlayFun Toys Model 1847",Toys,PlayFun,127,82.55,2022-08-08,147,67
PROD-0848,"TechnoCore Electronics Model 1848",Electronics,TechnoCore,398,258.7,2023-09-09,148,68
PROD-0849,"StyleMax Clothing Model 1849",Clothing,StyleMax,129,83.85,2024-10-10,149,69
PROD-0850,"HomeComfort Home & Garden Model 1850",Home & Garden,HomeComfort,130,84.5,2020-11-11,150,70
PROD-0851,"ActiveLife Sports Model 1851",Sports,ActiveLife,131,85.15,2021-12-12,151,71
PROD-0852,"ReadMore Books Model 1852",Books,ReadMore,14,9.1,2022-01-13,152,72
PROD-0853,"GlowUp Beauty Model 1853",Beauty,GlowUp,53,34.45,2023-02-14,153,73
PROD-0854,"AutoPro Automotive Model 1854",Automotive,AutoPro,134,87.1,2024-03-15,154,74
PROD-0855,"PlayFun Toys Model 1855",Toys,PlayFun,135,87.75,2020-04-16,155,75
PROD-0856,"TechnoCore Electronics Model 1856",Electronics,TechnoCore,406,263.9,2021-05-17,156,76
PROD-0857,"StyleMax Clothing Model 1857",Clothing,StyleMax,137,89.05,2022-06-18,157,77
PROD-0858,"HomeComfort Home & Garden Model 1858",Home & Garden,HomeComfort,138,89.7,2023-07-19,158,78
PROD-0859,"ActiveLife Sports Model 1859",Sports,ActiveLife,139,90.35,2024-08-20,159,79
PROD-0860,"ReadMore Books Model 1860",Books,ReadMore,22,14.3,2020-09-21,160,80
PROD-0861,"GlowUp Beauty Model 1861",Beauty,GlowUp,61,39.65,2021-10-22,161,81
PROD-0862,"AutoPro Automotive Model 1862",Automotive,AutoPro,142,92.3,2022-11-23,162,82
PROD-0863,"PlayFun Toys Model 1863",Toys,PlayFun,143,92.95,2023-12-24,163,83
PROD-0864,"TechnoCore Electronics Model 1864",Electronics,TechnoCore,414,269.1,2024-01-25,164,84
PROD-0865,"StyleMax Clothing Model 1865",Clothing,StyleMax,145,94.25,2020-02-26,165,85
PROD-0866,"HomeComfort Home & Garden Model 1866",Home & Garden,HomeComfort,146,94.9,2021-03-27,166,86
PROD-0867,"ActiveLife Sports Model 1867",Sports,ActiveLife,147,95.55,2022-04-28,167,87
PROD-0868,"ReadMore Books Model 1868",Books,ReadMore,30,19.5,2023-05-01,168,88
PROD-0869,"GlowUp Beauty Model 1869",Beauty,GlowUp,69,44.85,2024-06-02,169,89
PROD-0870,"AutoPro Automotive Model 1870",Automotive,AutoPro,150,97.5,2020-07-03,170,90
PROD-0871,"PlayFun Toys Model 1871",Toys,PlayFun,151,98.15,2021-08-04,171,91
PROD-0872,"TechnoCore Electronics Model 1872",Electronics,TechnoCore,422,274.3,2022-09-05,172,92
PROD-0873,"StyleMax Clothing Model 1873",Clothing,StyleMax,153,99.45,2023-10-06,173,93
PROD-0874,"HomeComfort Home & Garden Model 1874",Home & Garden,HomeComfort,154,100.1,2024-11-07,174,94
PROD-0875,"ActiveLife Sports Model 1875",Sports,ActiveLife,155,100.75,2020-12-08,175,95
PROD-0876,"ReadMore Books Model 1876",Books,ReadMore,13,8.45,2021-01-09,176,96
PROD-0877,"GlowUp Beauty Model 1877",Beauty,GlowUp,77,50.05,2022-02-10,177,97
PROD-0878,"AutoPro Automotive Model 1878",Automotive,AutoPro,158,102.7,2023-03-11,178,98
PROD-0879,"PlayFun Toys Model 1879",Toys,PlayFun,159,103.35,2024-04-12,179,99
PROD-0880,"TechnoCore Electronics Model 1880",Electronics,TechnoCore,430,279.5,2020-05-13,180,20
PROD-0881,"StyleMax Clothing Model 1881",Clothing,StyleMax,161,104.65,2021-06-14,181,21
PROD-0882,"HomeComfort Home & Garden Model 1882",Home & Garden,HomeComfort,162,105.3,2022-07-15,182,22
PROD-0883,"ActiveLife Sports Model 1883",Sports,ActiveLife,163,105.95,2023-08-16,183,23
PROD-0884,"ReadMore Books Model 1884",Books,ReadMore,21,13.65,2024-09-17,184,24
PROD-0885,"GlowUp Beauty Model 1885",Beauty,GlowUp,85,55.25,2020-10-18,185,25
PROD-0886,"AutoPro Automotive Model 1886",Automotive,AutoPro,166,107.9,2021-11-19,186,26
PROD-0887,"PlayFun Toys Model 1887",Toys,PlayFun,167,108.55,2022-12-20,187,27
PROD-0888,"TechnoCore Electronics Model 1888",Electronics,TechnoCore,438,284.7,2023-01-21,188,28
PROD-0889,"StyleMax Clothing Model 1889",Clothing,StyleMax,169,109.85,2024-02-22,189,29
PROD-0890,"HomeComfort Home & Garden Model 1890",Home & Garden,HomeComfort,170,110.5,2020-03-23,190,30
PROD-0891,"ActiveLife Sports Model 1891",Sports,ActiveLife,171,111.15,2021-04-24,191,31
PROD-0892,"ReadMore Books Model 1892",Books,ReadMore,29,18.85,2022-05-25,192,32
PROD-0893,"GlowUp Beauty Model 1893",Beauty,GlowUp,93,60.45,2023-06-26,193,33
PROD-0894,"AutoPro Automotive Model 1894",Automotive,AutoPro,174,113.1,2024-07-27,194,34
PROD-0895,"PlayFun Toys Model 1895",Toys,PlayFun,175,113.75,2020-08-28,195,35
PROD-0896,"TechnoCore Electronics Model 1896",Electronics,TechnoCore,446,289.9,2021-09-01,196,36
PROD-0897,"StyleMax Clothing Model 1897",Clothing,StyleMax,177,115.05,2022-10-02,197,37
PROD-0898,"HomeComfort Home & Garden Model 1898",Home & Garden,HomeComfort,178,115.7,2023-11-03,198,38
PROD-0899,"ActiveLife Sports Model 1899",Sports,ActiveLife,179,116.35,2024-12-04,199,39
PROD-0900,"ReadMore Books Model 1900",Books,ReadMore,12,7.8,2020-01-05,200,40
PROD-0901,"GlowUp Beauty Model 1901",Beauty,GlowUp,26,16.9,2021-02-06,201,41
PROD-0902,"AutoPro Automotive Model 1902",Automotive,AutoPro,32,20.8,2022-03-07,202,42
PROD-0903,"PlayFun Toys Model 1903",Toys,PlayFun,33,21.45,2023-04-08,203,43
PROD-0904,"TechnoCore Electronics Model 1904",Electronics,TechnoCore,154,100.1,2024-05-09,204,44
PROD-0905,"StyleMax Clothing Model 1905",Clothing,StyleMax,35,22.75,2020-06-10,205,45
PROD-0906,"HomeComfort Home & Garden Model 1906",Home & Garden,HomeComfort,36,23.4,2021-07-11,206,46
PROD-0907,"ActiveLife Sports Model 1907",Sports,ActiveLife,37,24.05,2022-08-12,207,47
PROD-0908,"ReadMore Books Model 1908",Books,ReadMore,20,13,2023-09-13,208,48
PROD-0909,"GlowUp Beauty Model 1909",Beauty,GlowUp,34,22.1,2024-10-14,209,49
PROD-0910,"AutoPro Automotive Model 1910",Automotive,AutoPro,40,26,2020-11-15,210,50
PROD-0911,"PlayFun Toys Model 1911",Toys,PlayFun,41,26.65,2021-12-16,211,51
PROD-0912,"TechnoCore Electronics Model 1912",Electronics,TechnoCore,162,105.3,2022-01-17,212,52
PROD-0913,"StyleMax Clothing Model 1913",Clothing,StyleMax,43,27.95,2023-02-18,213,53
PROD-0914,"HomeComfort Home & Garden Model 1914",Home & Garden,HomeComfort,44,28.6,2024-03-19,214,54
PROD-0915,"ActiveLife Sports Model 1915",Sports,ActiveLife,45,29.25,2020-04-20,215,55
PROD-0916,"ReadMore Books Model 1916",Books,ReadMore,28,18.2,2021-05-21,216,56
PROD-0917,"GlowUp Beauty Model 1917",Beauty,GlowUp,42,27.3,2022-06-22,217,57
PROD-0918,"AutoPro Automotive Model 1918",Automotive,AutoPro,48,31.2,2023-07-23,218,58
PROD-0919,"PlayFun Toys Model 1919",Toys,PlayFun,49,31.85,2024-08-24,219,59
PROD-0920,"TechnoCore Electronics Model 1920",Electronics,TechnoCore,170,110.5,2020-09-25,220,60
PROD-0921,"StyleMax Clothing Model 1921",Clothing,StyleMax,51,33.15,2021-10-26,221,61
PROD-0922,"HomeComfort Home & Garden Model 1922",Home & Garden,HomeComfort,52,33.8,2022-11-27,222,62
PROD-0923,"ActiveLife Sports Model 1923",Sports,ActiveLife,53,34.45,2023-12-28,223,63
PROD-0924,"ReadMore Books Model 1924",Books,ReadMore,36,23.4,2024-01-01,224,64
PROD-0925,"GlowUp Beauty Model 1925",Beauty,GlowUp,50,32.5,2020-02-02,225,65
PROD-0926,"AutoPro Automotive Model 1926",Automotive,AutoPro,56,36.4,2021-03-03,226,66
PROD-0927,"PlayFun Toys Model 1927",Toys,PlayFun,57,37.05,2022-04-04,227,67
PROD-0928,"TechnoCore Electronics Model 1928",Electronics,TechnoCore,178,115.7,2023-05-05,228,68
PROD-0929,"StyleMax Clothing Model 1929",Clothing,StyleMax,59,38.35,2024-06-06,229,69
PROD-0930,"HomeComfort Home & Garden Model 1930",Home & Garden,HomeComfort,60,39,2020-07-07,230,70
PROD-0931,"ActiveLife Sports Model 1931",Sports,ActiveLife,61,39.65,2021-08-08,231,71
PROD-0932,"ReadMore Books Model 1932",Books,ReadMore,19,12.35,2022-09-09,232,72
PROD-0933,"GlowUp Beauty Model 1933",Beauty,GlowUp,58,37.7,2023-10-10,233,73
PROD-0934,"AutoPro Automotive Model 1934",Automotive,AutoPro,64,41.6,2024-11-11,234,74
PROD-0935,"PlayFun Toys Model 1935",Toys,PlayFun,65,42.25,2020-12-12,235,75
PROD-0936,"TechnoCore Electronics Model 1936",Electronics,TechnoCore,186,120.9,2021-01-13,236,76
PROD-0937,"StyleMax Clothing Model 1937",Clothing,StyleMax,67,43.55,2022-02-14,237,77
PROD-0938,"HomeComfort Home & Garden Model 1938",Home & Garden,HomeComfort,68,44.2,2023-03-15,238,78
PROD-0939,"ActiveLife Sports Model 1939",Sports,ActiveLife,69,44.85,2024-04-16,239,79
PROD-0940,"ReadMore Books Model 1940",Books,ReadMore,27,17.55,2020-05-17,240,80
PROD-0941,"GlowUp Beauty Model 1941",Beauty,GlowUp,66,42.9,2021-06-18,241,81
PROD-0942,"AutoPro Automotive Model 1942",Automotive,AutoPro,72,46.8,2022-07-19,242,82
PROD-0943,"PlayFun Toys Model 1943",Toys,PlayFun,73,47.45,2023-08-20,243,83
PROD-0944,"TechnoCore Electronics Model 1944",Electronics,TechnoCore,194,126.1,2024-09-21,244,84
PROD-0945,"StyleMax Clothing Model 1945",Clothing,StyleMax,75,48.75,2020-10-22,245,85
PROD-0946,"HomeComfort Home & Garden Model 1946",Home & Garden,HomeComfort,76,49.4,2021-11-23,246,86
PROD-0947,"ActiveLife Sports Model 1947",Sports,ActiveLife,77,50.05,2022-12-24,247,87
PROD-0948,"ReadMore Books Model 1948",Books,ReadMore,35,22.75,2023-01-25,248,88
PROD-0949,"GlowUp Beauty Model 1949",Beauty,GlowUp,74,48.1,2024-02-26,249,89
PROD-0950,"AutoPro Automotive Model 1950",Automotive,AutoPro,80,52,2020-03-27,250,90
PROD-0951,"PlayFun Toys Model 1951",Toys,PlayFun,81,52.65,2021-04-28,251,91
PROD-0952,"TechnoCore Electronics Model 1952",Electronics,TechnoCore,202,131.3,2022-05-01,252,92
PROD-0953,"StyleMax Clothing Model 1953",Clothing,StyleMax,83,53.95,2023-06-02,253,93
PROD-0954,"HomeComfort Home & Garden Model 1954",Home & Garden,HomeComfort,84,54.6,2024-07-03,254,94
PROD-0955,"ActiveLife Sports Model 1955",Sports,ActiveLife,85,55.25,2020-08-04,255,95
PROD-0956,"ReadMore Books Model 1956",Books,ReadMore,18,11.7,2021-09-05,256,96
PROD-0957,"GlowUp Beauty Model 1957",Beauty,GlowUp,82,53.3,2022-10-06,257,97
PROD-0958,"AutoPro Automotive Model 1958",Automotive,AutoPro,88,57.2,2023-11-07,258,98
PROD-0959,"PlayFun Toys Model 1959",Toys,PlayFun,89,57.85,2024-12-08,259,99
PROD-0960,"TechnoCore Electronics Model 1960",Electronics,TechnoCore,210,136.5,2020-01-09,260,20
PROD-0961,"StyleMax Clothing Model 1961",Clothing,StyleMax,91,59.15,2021-02-10,261,21
PROD-0962,"HomeComfort Home & Garden Model 1962",Home & Garden,HomeComfort,92,59.8,2022-03-11,262,22
PROD-0963,"ActiveLife Sports Model 1963",Sports,ActiveLife,93,60.45,2023-04-12,263,23
PROD-0964,"ReadMore Books Model 1964",Books,ReadMore,26,16.9,2024-05-13,264,24
PROD-0965,"GlowUp Beauty Model 1965",Beauty,GlowUp,90,58.5,2020-06-14,265,25
PROD-0966,"AutoPro Automotive Model 1966",Automotive,AutoPro,96,62.4,2021-07-15,266,26
PROD-0967,"PlayFun Toys Model 1967",Toys,PlayFun,97,63.05,2022-08-16,267,27
PROD-0968,"TechnoCore Electronics Model 1968",Electronics,TechnoCore,218,141.7,2023-09-17,268,28
PROD-0969,"StyleMax Clothing Model 1969",Clothing,StyleMax,99,64.35,2024-10-18,269,29
PROD-0970,"HomeComfort Home & Garden Model 1970",Home & Garden,HomeComfort,100,65,2020-11-19,270,30
PROD-0971,"ActiveLife Sports Model 1971",Sports,ActiveLife,101,65.65,2021-12-20,271,31
PROD-0972,"ReadMore Books Model 1972",Books,ReadMore,34,22.1,2022-01-21,272,32
PROD-0973,"GlowUp Beauty Model 1973",Beauty,GlowUp,98,63.7,2023-02-22,273,33
PROD-0974,"AutoPro Automotive Model 1974",Automotive,AutoPro,104,67.6,2024-03-23,274,34
PROD-0975,"PlayFun Toys Model 1975",Toys,PlayFun,105,68.25,2020-04-24,275,35
PROD-0976,"TechnoCore Electronics Model 1976",Electronics,TechnoCore,226,146.9,2021-05-25,276,36
PROD-0977,"StyleMax Clothing Model 1977",Clothing,StyleMax,107,69.55,2022-06-26,277,37
PROD-0978,"HomeComfort Home & Garden Model 1978",Home & Garden,HomeComfort,108,70.2,2023-07-27,278,38
PROD-0979,"ActiveLife Sports Model 1979",Sports,ActiveLife,109,70.85,2024-08-28,279,39
PROD-0980,"ReadMore Books Model 1980",Books,ReadMore,17,11.05,2020-09-01,280,40
PROD-0981,"GlowUp Beauty Model 1981",Beauty,GlowUp,31,20.15,2021-10-02,281,41
PROD-0982,"AutoPro Automotive Model 1982",Automotive,AutoPro,112,72.8,2022-11-03,282,42
PROD-0983,"PlayFun Toys Model 1983",Toys,PlayFun,113,73.45,2023-12-04,283,43
PROD-0984,"TechnoCore Electronics Model 1984",Electronics,TechnoCore,234,152.1,2024-01-05,284,44
PROD-0985,"StyleMax Clothing Model 1985",Clothing,StyleMax,115,74.75,2020-02-06,285,45
PROD-0986,"HomeComfort Home & Garden Model 1986",Home & Garden,HomeComfort,116,75.4,2021-03-07,286,46
PROD-0987,"ActiveLife Sports Model 1987",Sports,ActiveLife,117,76.05,2022-04-08,287,47
PROD-0988,"ReadMore Books Model 1988",Books,ReadMore,25,16.25,2023-05-09,288,48
PROD-0989,"GlowUp Beauty Model 1989",Beauty,GlowUp,39,25.35,2024-06-10,289,49
PROD-0990,"AutoPro Automotive Model 1990",Automotive,AutoPro,120,78,2020-07-11,290,50
PROD-0991,"PlayFun Toys Model 1991",Toys,PlayFun,121,78.65,2021-08-12,291,51
PROD-0992,"TechnoCore Electronics Model 1992",Electronics,TechnoCore,242,157.3,2022-09-13,292,52
PROD-0993,"StyleMax Clothing Model 1993",Clothing,StyleMax,123,79.95,2023-10-14,293,53
PROD-0994,"HomeComfort Home & Garden Model 1994",Home & Garden,HomeComfort,124,80.6,2024-11-15,294,54
PROD-0995,"ActiveLife Sports Model 1995",Sports,ActiveLife,125,81.25,2020-12-16,295,55
PROD-0996,"ReadMore Books Model 1996",Books,ReadMore,33,21.45,2021-01-17,296,56
PROD-0997,"GlowUp Beauty Model 1997",Beauty,GlowUp,47,30.55,2022-02-18,297,57
PROD-0998,"AutoPro Automotive Model 1998",Automotive,AutoPro,128,83.2,2023-03-19,298,58
PROD-0999,"PlayFun Toys Model 1999",Toys,PlayFun,129,83.85,2024-04-20,299,59
PROD-1000,"TechnoCore Electronics Model 2000",Electronics,TechnoCore,250,162.5,2020-05-21,300,60
PROD-1001,"StyleMax Clothing Model 2001",Clothing,StyleMax,131,85.15,2021-06-22,301,61
PROD-1002,"HomeComfort Home & Garden Model 2002",Home & Garden,HomeComfort,132,85.8,2022-07-23,302,62
PROD-1003,"ActiveLife Sports Model 2003",Sports,ActiveLife,133,86.45,2023-08-24,303,63
PROD-1004,"ReadMore Books Model 2004",Books,ReadMore,16,10.4,2024-09-25,304,64
PROD-1005,"GlowUp Beauty Model 2005",Beauty,GlowUp,55,35.75,2020-10-26,305,65
PROD-1006,"AutoPro Automotive Model 2006",Automotive,AutoPro,136,88.4,2021-11-27,306,66
PROD-1007,"PlayFun Toys Model 2007",Toys,PlayFun,137,89.05,2022-12-28,307,67
PROD-1008,"TechnoCore Electronics Model 2008",Electronics,TechnoCore,258,167.7,2023-01-01,308,68
PROD-1009,"StyleMax Clothing Model 2009",Clothing,StyleMax,139,90.35,2024-02-02,309,69
PROD-1010,"HomeComfort Home & Garden Model 2010",Home & Garden,HomeComfort,140,91,2020-03-03,310,70
PROD-1011,"ActiveLife Sports Model 2011",Sports,ActiveLife,141,91.65,2021-04-04,311,71
PROD-1012,"ReadMore Books Model 2012",Books,ReadMore,24,15.6,2022-05-05,312,72
PROD-1013,"GlowUp Beauty Model 2013",Beauty,GlowUp,63,40.95,2023-06-06,313,73
PROD-1014,"AutoPro Automotive Model 2014",Automotive,AutoPro,144,93.6,2024-07-07,314,74
PROD-1015,"PlayFun Toys Model 2015",Toys,PlayFun,145,94.25,2020-08-08,315,75
PROD-1016,"TechnoCore Electronics Model 2016",Electronics,TechnoCore,266,172.9,2021-09-09,316,76
PROD-1017,"StyleMax Clothing Model 2017",Clothing,StyleMax,147,95.55,2022-10-10,317,77
PROD-1018,"HomeComfort Home & Garden Model 2018",Home & Garden,HomeComfort,148,96.2,2023-11-11,318,78
PROD-1019,"ActiveLife Sports Model 2019",Sports,ActiveLife,149,96.85,2024-12-12,319,79
PROD-1020,"ReadMore Books Model 2020",Books,ReadMore,32,20.8,2020-01-13,320,80
PROD-1021,"GlowUp Beauty Model 2021",Beauty,GlowUp,71,46.15,2021-02-14,321,81
PROD-1022,"AutoPro Automotive Model 2022",Automotive,AutoPro,152,98.8,2022-03-15,322,82
PROD-1023,"PlayFun Toys Model 2023",Toys,PlayFun,153,99.45,2023-04-16,323,83
PROD-1024,"TechnoCore Electronics Model 2024",Electronics,TechnoCore,274,178.1,2024-05-17,324,84
PROD-1025,"StyleMax Clothing Model 2025",Clothing,StyleMax,155,100.75,2020-06-18,325,85
PROD-1026,"HomeComfort Home & Garden Model 2026",Home & Garden,HomeComfort,156,101.4,2021-07-19,326,86
PROD-1027,"ActiveLife Sports Model 2027",Sports,ActiveLife,157,102.05,2022-08-20,327,87
PROD-1028,"ReadMore Books Model 2028",Books,ReadMore,15,9.75,2023-09-21,328,88
PROD-1029,"GlowUp Beauty Model 2029",Beauty,GlowUp,79,51.35,2024-10-22,329,89
PROD-1030,"AutoPro Automotive Model 2030",Automotive,AutoPro,160,104,2020-11-23,330,90
PROD-1031,"PlayFun Toys Model 2031",Toys,PlayFun,161,104.65,2021-12-24,331,91
PROD-1032,"TechnoCore Electronics Model 2032",Electronics,TechnoCore,282,183.3,2022-01-25,332,92
PROD-1033,"StyleMax Clothing Model 2033",Clothing,StyleMax,163,105.95,2023-02-26,333,93
PROD-1034,"HomeComfort Home & Garden Model 2034",Home & Garden,HomeComfort,164,106.6,2024-03-27,334,94
PROD-1035,"ActiveLife Sports Model 2035",Sports,ActiveLife,165,107.25,2020-04-28,335,95
PROD-1036,"ReadMore Books Model 2036",Books,ReadMore,23,14.95,2021-05-01,336,96
PROD-1037,"GlowUp Beauty Model 2037",Beauty,GlowUp,87,56.55,2022-06-02,337,97
PROD-1038,"AutoPro Automotive Model 2038",Automotive,AutoPro,168,109.2,2023-07-03,338,98
PROD-1039,"PlayFun Toys Model 2039",Toys,PlayFun,169,109.85,2024-08-04,339,99
PROD-1040,"TechnoCore Electronics Model 2040",Electronics,TechnoCore,290,188.5,2020-09-05,340,20
PROD-1041,"StyleMax Clothing Model 2041",Clothing,StyleMax,171,111.15,2021-10-06,341,21
PROD-1042,"HomeComfort Home & Garden Model 2042",Home & Garden,HomeComfort,172,111.8,2022-11-07,342,22
PROD-1043,"ActiveLife Sports Model 2043",Sports,ActiveLife,173,112.45,2023-12-08,343,23
PROD-1044,"ReadMore Books Model 2044",Books,ReadMore,31,20.15,2024-01-09,344,24
PROD-1045,"GlowUp Beauty Model 2045",Beauty,GlowUp,95,61.75,2020-02-10,345,25
PROD-1046,"AutoPro Automotive Model 2046",Automotive,AutoPro,176,114.4,2021-03-11,346,26
PROD-1047,"PlayFun Toys Model 2047",Toys,PlayFun,177,115.05,2022-04-12,347,27
PROD-1048,"TechnoCore Electronics Model 2048",Electronics,TechnoCore,298,193.7,2023-05-13,348,28
PROD-1049,"StyleMax Clothing Model 2049",Clothing,StyleMax,179,116.35,2024-06-14,349,29
PROD-1050,"HomeComfort Home & Garden Model 2050",Home & Garden,HomeComfort,30,19.5,2020-07-15,350,30
PROD-1051,"ActiveLife Sports Model 2051",Sports,ActiveLife,31,20.15,2021-08-16,351,31
PROD-1052,"ReadMore Books Model 2052",Books,ReadMore,14,9.1,2022-09-17,352,32
PROD-1053,"GlowUp Beauty Model 2053",Beauty,GlowUp,28,18.2,2023-10-18,353,33
PROD-1054,"AutoPro Automotive Model 2054",Automotive,AutoPro,34,22.1,2024-11-19,354,34
PROD-1055,"PlayFun Toys Model 2055",Toys,PlayFun,35,22.75,2020-12-20,355,35
PROD-1056,"TechnoCore Electronics Model 2056",Electronics,TechnoCore,306,198.9,2021-01-21,356,36
PROD-1057,"StyleMax Clothing Model 2057",Clothing,StyleMax,37,24.05,2022-02-22,357,37
PROD-1058,"HomeComfort Home & Garden Model 2058",Home & Garden,HomeComfort,38,24.7,2023-03-23,358,38
PROD-1059,"ActiveLife Sports Model 2059",Sports,ActiveLife,39,25.35,2024-04-24,359,39
PROD-1060,"ReadMore Books Model 2060",Books,ReadMore,22,14.3,2020-05-25,360,40
PROD-1061,"GlowUp Beauty Model 2061",Beauty,GlowUp,36,23.4,2021-06-26,361,41
PROD-1062,"AutoPro Automotive Model 2062",Automotive,AutoPro,42,27.3,2022-07-27,362,42
PROD-1063,"PlayFun Toys Model 2063",Toys,PlayFun,43,27.95,2023-08-28,363,43
PROD-1064,"TechnoCore Electronics Model 2064",Electronics,TechnoCore,314,204.1,2024-09-01,364,44
PROD-1065,"StyleMax Clothing Model 2065",Clothing,StyleMax,45,29.25,2020-10-02,365,45
PROD-1066,"HomeComfort Home & Garden Model 2066",Home & Garden,HomeComfort,46,29.9,2021-11-03,366,46
PROD-1067,"ActiveLife Sports Model 2067",Sports,ActiveLife,47,30.55,2022-12-04,367,47
PROD-1068,"ReadMore Books Model 2068",Books,ReadMore,30,19.5,2023-01-05,368,48
PROD-1069,"GlowUp Beauty Model 2069",Beauty,GlowUp,44,28.6,2024-02-06,369,49
PROD-1070,"AutoPro Automotive Model 2070",Automotive,AutoPro,50,32.5,2020-03-07,370,50
PROD-1071,"PlayFun Toys Model 2071",Toys,PlayFun,51,33.15,2021-04-08,371,51
PROD-1072,"TechnoCore Electronics Model 2072",Electronics,TechnoCore,322,209.3,2022-05-09,372,52
PROD-1073,"StyleMax Clothing Model 2073",Clothing,StyleMax,53,34.45,2023-06-10,373,53
PROD-1074,"HomeComfort Home & Garden Model 2074",Home & Garden,HomeComfort,54,35.1,2024-07-11,374,54
PROD-1075,"ActiveLife Sports Model 2075",Sports,ActiveLife,55,35.75,2020-08-12,375,55
PROD-1076,"ReadMore Books Model 2076",Books,ReadMore,13,8.45,2021-09-13,376,56
PROD-1077,"GlowUp Beauty Model 2077",Beauty,GlowUp,52,33.8,2022-10-14,377,57
PROD-1078,"AutoPro Automotive Model 2078",Automotive,AutoPro,58,37.7,2023-11-15,378,58
PROD-1079,"PlayFun Toys Model 2079",Toys,PlayFun,59,38.35,2024-12-16,379,59
PROD-1080,"TechnoCore Electronics Model 2080",Electronics,TechnoCore,330,214.5,2020-01-17,380,60
PROD-1081,"StyleMax Clothing Model 2081",Clothing,StyleMax,61,39.65,2021-02-18,381,61
PROD-1082,"HomeComfort Home & Garden Model 2082",Home & Garden,HomeComfort,62,40.3,2022-03-19,382,62
PROD-1083,"ActiveLife Sports Model 2083",Sports,ActiveLife,63,40.95,2023-04-20,383,63
PROD-1084,"ReadMore Books Model 2084",Books,ReadMore,21,13.65,2024-05-21,384,64
PROD-1085,"GlowUp Beauty Model 2085",Beauty,GlowUp,60,39,2020-06-22,385,65
PROD-1086,"AutoPro Automotive Model 2086",Automotive,AutoPro,66,42.9,2021-07-23,386,66
PROD-1087,"PlayFun Toys Model 2087",Toys,PlayFun,67,43.55,2022-08-24,387,67
PROD-1088,"TechnoCore Electronics Model 2088",Electronics,TechnoCore,338,219.7,2023-09-25,388,68
